X,Y,OBJECTID,ID,STATION,STATIONURL,STA_ID,SYSTEM,SYS_AGENCY,NTDID,LATITUDE,LONGITUDE,UA,UACODE,STATUS,SOURCE,SOURCEDATE,GRD_ELEV,ADDRESS,CITY,STATE,ZIP,STATIONSYS
-71.116828,42.33258,2775,1003196,Brookline Village,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=15614,70180,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.3325800000001,-71.1168279999999,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,ON STATION STREET OFF HARVARD STREET,BROOKLINE,MA,02445,Brookline Village - MBTA
-71.109936,42.341655,2776,1003197,Longwood,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=15680,70182,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.3416550000001,-71.1099359999999,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,AT CHAPEL AND LONGWOOD STREETS,BROOKLINE,MA,02446,Longwood - MBTA
-71.10419525,42.345379,2777,1003198,Fenway,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=15617,70186,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.345379,-71.10419525,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,BELOW,AT PARK DR NEXT TO OLD SEARS ROEBUCK BLDG,BOSTON,MA,02215,Fenway - MBTA
-71.081362,42.345582,2778,1003199,Prudential,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=15639,70240,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.345582,-71.081362,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,BELOW,ON HUNTINGTON AVENUE NEAR BELVIDERE STREET,BOSTON,MA,02199,Prudential - MBTA
-71.084902,42.34272,2779,1003200,Symphony,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=15640,70242,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.34272,-71.0849019999999,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,BELOW,CORNER OF MASSACHUSETTS AVENUE AND HUNTINGTON AVE,BOSTON,MA,02115,Symphony - MBTA
-71.08947,42.340081,2780,1003201,Northeastern,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=15642,70244,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.3400810000001,-71.0894699999999,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,HUNTINGTON AVENUE AND OPERA PLACE,BOSTON,MA,02115,Northeastern - MBTA
-71.095143,42.337832,2781,1003202,Museum of Fine Arts,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=15643,70246,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.337832,-71.095143,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,HUNTINGTON AVENUE AND LOUIS PRANG/RUGGLES STREET,BOSTON,MA,02115,Museum of Fine Arts - MBTA
-71.099515,42.336149,2782,1003203,Longwood Medical Area,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=15645,70248,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.336149,-71.0995149999999,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,HUNTINGTON AVENUE AND LONGWOOD AVENUE,BOSTON,MA,02115,Longwood Medical Area - MBTA
-71.1037595,42.3345375,2783,1003204,Brigham Circle,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=15646,70250,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.3345375000001,-71.1037595,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,HUNTINGTON AVENUE AND FRANCIS STREET,BOSTON,MA,02115,Brigham Circle - MBTA
-71.1057548749999,42.333671,2784,1003205,Fenwood Road,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=15648,70252,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.333671,-71.1057548749999,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,HUNTINGTON AVENUE AND FENWOOD ROAD,BOSTON,MA,02115,Fenwood Road - MBTA
-71.1096779379999,42.3331621880001,2785,1003206,Mission Park,http://www.mbta.com/schedules_and_maps/subway/lines/stations/?stopId=15689&lat=42.333106&lng=-71.109678,70254,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.3331621880001,-71.1096779379999,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,HUNTINGTON AVENUE AND MISSION PARK,BOSTON,MA,02115,Mission Park - MBTA
-71.111914,42.3317485,2786,1003207,Riverway,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=15690,70256,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.3317485000001,-71.111914,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,SOUTH HUNTINGTON AVENUE AT HUNTINGTON AVE,BOSTON,MA,02130,Riverway - MBTA
-71.11129175,42.3301087500001,2787,1003208,Back of the Hill,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=15652,70258,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.3301087500001,-71.11129175,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,SOUTH HUNTINGTON AVENUE AT BACK OF THE HILL,BOSTON,MA,02130,Back of the Hill - MBTA
-71.11025,42.328613,2788,1003209,Heath Street,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=15653,70260,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.3286130000001,-71.11025,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,HEATH STREET AT VA HOSPITAL,BOSTON,MA,02130,Heath Street - MBTA
-71.0604152499999,42.2796925,2789,1003210,Cedar Grove,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=15659,70264,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.2796925000001,-71.0604152499999,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,"ADAMS STREET AND MILTON STREET, DORCHESTER",BOSTON,MA,02124,Cedar Grove - MBTA
-71.062562,42.2723385,2790,1003211,Butler,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=15660,70266,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.2723385,-71.062562,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,"BUTLER STREET AND BRANCHFIELD STREET, DORCHESTER",BOSTON,MA,02124,Butler - MBTA
-71.0672055,42.2703095,2791,1003212,Milton,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=15692,70268,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.2703095000001,-71.0672054999999,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,1 ADAMS STREET AT 1 ELLIOT STREET,MILTON,MA,02186,Milton - MBTA
-71.07361,42.269961,2792,1003213,Central Avenue,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=15664,70270,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.2699610000001,-71.07361,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,CENTRAL AVENUE OFF ELLIOT STREET,MILTON,MA,02186,Central Avenue - MBTA
-71.081531,42.2683055,2793,1003214,Valley Road,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=15665,70272,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.2683055000001,-71.081531,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,VALLEY ROAD OFF ELLIOT STREET,MILTON,MA,02186,Valley Road - MBTA
-71.087533,42.267608,2794,1003215,Capen Street,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=15667,70274,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.2676080000001,-71.087533,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,CAPEN STREET OFF ELIOT STREET,MILTON,MA,02186,Capen Street - MBTA
-71.091986,42.267516,2795,1003216,Mattapan,http://www.mbta.com/schedules_and_maps/subway/lines/stations/?stopId=15668&lat=42.267586&lng=-71.092021,70276,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.2675160000001,-71.091986,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,500 RIVER STREET AT 1670 BLUE HILL AVENUE,BOSTON,MA,02126,Mattapan - MBTA
-71.11381826,42.30063019,2796,1003217,Forest Hills,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=11788,70001,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.30063019,-71.11381826,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,BELOW,WASHINGTON STREET AT HYDE PARK AVENUE,BOSTON,MA,02130,Forest Hills - MBTA
-71.107526,42.31047125,2797,1003218,Green Street,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=11952,70003,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.31047125,-71.107526,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,BELOW,150 GREEN STREET AT 380 AMORY STREET,BOSTON,MA,02130,Green Street - MBTA
-71.1042171249999,42.317323,2798,1003219,Stony Brook,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=14477,70005,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.317323,-71.1042171249999,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,BELOW,100 BOYLSTON STREET AT 180 LAMARTINE STREET,BOSTON,MA,02130,Stony Brook - MBTA
-71.1000041249999,42.3229203750001,2799,1003220,Jackson Square,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=12395,70007,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.3229203750001,-71.1000041249999,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,BELOW,1500 COLUMBUS AVENUE AT 240 CENTRE ST,BOSTON,MA,02130,Jackson Square - MBTA
-71.0953695,42.331372,2800,1003221,Roxbury Crossing,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=14153,70009,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.331372,-71.0953694999999,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,BELOW,1400 TREMONT STREET,BOSTON,MA,02120,Roxbury Crossing - MBTA
-71.083399,42.341376,2801,1003222,Massachusetts Avenue,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=13073,70013,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.341376,-71.083399,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,BELOW,380 MASSACHUSETTS AVENUE,BOSTON,MA,02115,Massachusetts Avenue - MBTA
-71.063918,42.349826,2802,1003223,Tufts Medical Center,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=13443,70017,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.3498260000001,-71.0639179999999,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,BELOW,750 WASHINGTON STREET,BOSTON,MA,02111,Tufts Medical Center - MBTA
-71.062516,42.3525075,2803,1003224,Chinatown,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=11108,70019,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.3525075000001,-71.062516,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,BELOW,640 WASHINGTON STREET AT 1 BOYLSTON STREET,BOSTON,MA,02111,Chinatown - MBTA
-71.061929742,42.3667527870001,2804,1003225,North Station,http://www.mbta.com/schedules_and_maps/rail/lines/stations/default.asp?stopId=141&lat=42.365551&lng=-71.061251,70026,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.3667527870001,-71.061929742,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,BELOW,135 CAUSEWAY STREET,BOSTON,MA,02114,North Station - MBTA
-71.06961775,42.37366,2805,1003226,Community College,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=11258,70028,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.37366,-71.06961775,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,"AUSTIN STREET, WEST OF RUTHERFORD AVENUE",CHARLESTOWN,MA,02129,Community College - MBTA
-71.076943,42.384131,2806,1003227,Sullivan Square,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=14490,70030,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.384131,-71.076943,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,1 BROADWAY AND 1 CAMBRIDGE STREET,BOSTON,MA,02129,Sullivan Square - MBTA
-71.077151,42.401722,2807,1003228,Wellington,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=15231,70032,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.4017220000001,-71.077151,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,REVERE BEACH PARKWAY (ROUTE 16),MEDFORD,MA,02155,Wellington - MBTA
-71.0743658339999,42.4268169480001,2808,1003229,Malden,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=12975,70034,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.4268169480001,-71.0743658339999,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,ELEVATED,PLEASANT STREET,MALDEN,MA,02148,Malden - MBTA
-71.070867,42.436967,2809,1003230,Oak Grove,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=13642,70036,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.436967,-71.070867,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,WASHINGTON STREET AT WINTER STREET,MALDEN,MA,02148,Oak Grove - MBTA
-71.077216,42.392659,2810,1003231,Assembly,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=26793,70278,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.392659,-71.077216,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,499 FOLEY ST,SOMERVILLE,MA,02145,Assembly - MBTA
-71.142079,42.396152,2811,1003232,Alewife,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=10029,70061,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.396152,-71.142079,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,BELOW,ALEWIFE BROOK PARKWAY AND CAMBRIDGE PARK DRIVE,CAMBRIDGE,MA,02140,Alewife - MBTA
-71.121858,42.39667,2812,1003233,Davis,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=11404,70063,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.39667,-71.121858,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,BELOW,"INTERSECTION OF COLLEGE AVE,ELM ST,AND HOLLAND ST",SOMERVILLE,MA,02144,Davis - MBTA
-71.1189550519999,42.38811901,2813,1003234,Porter,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=13912,70065,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.38811901,-71.1189550519999,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,BELOW,SOMERVILLE AVENUE AND MASSACHUSETTS AVENUE,CAMBRIDGE,MA,02140,Porter - MBTA
-71.1187178129999,42.373394563,2814,1003235,Harvard,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=12084,70067,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.373394563,-71.1187178129999,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,BELOW,1400 MASSACHUSETTS AVENUE AT 1 BRATTLE ST,CAMBRIDGE,MA,02138,Harvard - MBTA
-71.103629,42.365309,2815,1003236,Central,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=10919,70069,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.365309,-71.103629,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,BELOW,CENTRAL SQUARE,CAMBRIDGE,MA,02139,Central - MBTA
-71.0861,42.3624702500001,2816,1003237,Kendall/MIT,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=12412,70071,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.3624702500001,-71.0861,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,BELOW,"INTERSECTION OF MAIN ST, BROADWAY, AND THIRD ST",CAMBRIDGE,MA,02142,Kendall/MIT - MBTA
-71.0706585,42.361163,2817,1003238,Charles/MGH,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=11048,70073,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.361163,-71.0706585,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,ELEVATED,MGH AT CHARLES CIRCLE,BOSTON,MA,02114,Charles/MGH - MBTA
-71.060478657,42.355414318,2818,1003239,Downtown Crossing,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=11473,70078,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.355414318,-71.060478657,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,BELOW,CORNER OF WASHINGTON STREET AND SUMMER STREET,BOSTON,MA,02108,Downtown Crossing - MBTA
-71.057103,42.342623,2819,1003240,Broadway,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=10641,70082,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.3426230000001,-71.057103,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,BELOW,INTERSECTION OF DORCHESTER AVENUE AND BROADWAY,BOSTON,MA,02127,Broadway - MBTA
-71.056935461,42.3299788460001,2820,1003241,Andrew,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=10062,70084,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.3299788460001,-71.056935461,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,BELOW,DORCHESTER AVENUE & SOUTHHAMPTON STREET,BOSTON,MA,02127,Andrew - MBTA
-71.0532817389999,42.311193813,2821,1003242,Savin Hill,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=14289,70088,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.311193813,-71.0532817389999,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,ON SAVIN HILL AVENUE AT SIDNEY STREET,BOSTON,MA,02125,Savin Hill - MBTA
-71.0618470759999,42.2999896360001,2822,1003243,Fields Corner,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=11781,70090,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.2999896360001,-71.0618470759999,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,ELEVATED,"WEST OF DORCHESTER AVENUE, NEAR PARK STREET",BOSTON,MA,02122,Fields Corner - MBTA
-71.065739,42.293112,2823,1003244,Shawmut,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=14352,70092,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.2931120000001,-71.065739,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,BELOW,DAYTON ST BETWEEN CENTRE ST AND LYNDHURST ST,BOSTON,MA,02124,Shawmut - MBTA
-71.063627,42.284383,2824,1003245,Ashmont,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=15481,70094,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.284383,-71.0636269999999,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,1900 DORCHESTER AVE AT 200 ASHMONT ST,BOSTON,MA,02124,Ashmont - MBTA
-71.029573,42.275268,2825,1003246,North Quincy,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=13524,70098,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.275268,-71.029573,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,GROUND,EAST SQUANTUM STREET,QUINCY,MA,02171,North Quincy - MBTA
-71.020139,42.266512,2826,1003247,Wollaston,http://www.mbta.com/schedules_and_maps/subway/lines/stations/default.asp?stopId=15412,70100,MBTA,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1003,42.266512,-71.020139,"BOSTON, MA-NH-RI",10,OPEN,http://www.mbta.com/rider_tools/developers/default.asp?id=21895,2015/12/01 00:00:00,ELEVATED,NEWPORT AVENUE AT BEALE STREET,QUINCY,MA,02170,Wollaston - MBTA
